TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,POSTED_TS,TRANSACTION_TYPE,TRANSACTION_CHANNEL,DEBIT_CREDIT_INDICATOR,AMOUNT,SIGNED_AMOUNT,DESCRIPTION,MERCHANT_NAME,BRANCH_ID,REFERENCE_NUMBER,TRANSACTION_STATUS,CREATED_TS
583,50,2020-06-07,2020-06-09 07:33:57,DEBIT_CARD,CARD,DEBIT,439.71,-439.71,Synthetic debit card transaction,Metro Fuel,,TXN00000000000583,POSTED,2020-06-07 00:00:00
584,49,2026-07-11,2026-07-13 14:00:16,DEBIT_CARD,CARD,DEBIT,284.37,-284.37,Synthetic debit card transaction,River Cafe,,TXN00000000000584,POSTED,2026-07-11 00:00:00
585,131,2026-01-14,2026-01-15 13:04:32,ATM,ATM,DEBIT,455.76,-455.76,Synthetic atm transaction,,,TXN00000000000585,POSTED,2026-01-14 00:00:00
586,96,2026-01-17,2026-01-18 12:01:46,DEBIT_CARD,CARD,DEBIT,237.89,-237.89,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000586,POSTED,2026-01-17 00:00:00
587,122,2023-08-15,2023-08-15 15:55:03,CHECK,BRANCH,DEBIT,1819.28,-1819.28,Synthetic check transaction,,18.0,TXN00000000000587,POSTED,2023-08-15 00:00:00
588,79,2019-01-04,2019-01-05 08:22:04,DEPOSIT,MOBILE,CREDIT,1629.28,1629.28,Synthetic deposit transaction,,,TXN00000000000588,POSTED,2019-01-04 00:00:00
589,133,2019-09-20,2019-09-22 10:34:56,ATM,ATM,DEBIT,291.18,-291.18,Synthetic atm transaction,,,TXN00000000000589,POSTED,2019-09-20 00:00:00
590,128,2013-01-05,2013-01-05 06:00:05,DEBIT_CARD,CARD,DEBIT,121.73,-121.73,Synthetic debit card transaction,North Star Grocery,,TXN00000000000590,POSTED,2013-01-05 00:00:00
591,76,2025-11-11,2025-11-11 14:35:09,DEBIT_CARD,CARD,DEBIT,56.01,-56.01,Synthetic debit card transaction,River Cafe,,TXN00000000000591,POSTED,2025-11-11 00:00:00
592,86,2016-03-01,2016-03-01 10:02:20,FEE,INTERNAL,DEBIT,12.63,-12.63,Synthetic fee transaction,,,TXN00000000000592,POSTED,2016-03-01 00:00:00
593,140,2024-10-26,2024-10-26 00:51:57,ACH,ACH,CREDIT,4935.62,4935.62,Synthetic ach transaction,,,TXN00000000000593,POSTED,2024-10-26 00:00:00
594,121,2026-06-07,2026-06-08 13:33:40,DEBIT_CARD,CARD,DEBIT,326.33,-326.33,Synthetic debit card transaction,Metro Fuel,,TXN00000000000594,POSTED,2026-06-07 00:00:00
595,142,2024-06-10,2024-06-12 02:49:21,DEBIT_CARD,CARD,DEBIT,381.07,-381.07,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000595,POSTED,2024-06-10 00:00:00
596,107,2017-06-29,2017-07-01 11:00:41,DEBIT_CARD,CARD,DEBIT,139.59,-139.59,Synthetic debit card transaction,Home Supply Center,,TXN00000000000596,POSTED,2017-06-29 00:00:00
597,91,2018-01-11,2018-01-11 10:07:53,ATM,ATM,CREDIT,349.19,349.19,Synthetic atm transaction,,,TXN00000000000597,POSTED,2018-01-11 00:00:00
598,40,2022-04-13,2022-04-13 07:54:38,DEBIT_CARD,CARD,DEBIT,31.48,-31.48,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000598,POSTED,2022-04-13 00:00:00
599,85,2018-03-14,2018-03-16 12:10:55,WITHDRAWAL,BRANCH,DEBIT,1693.72,-1693.72,Synthetic withdrawal transaction,,19.0,TXN00000000000599,POSTED,2018-03-14 00:00:00
600,126,2015-09-14,2015-09-15 09:06:27,WIRE,BRANCH,DEBIT,7632.09,-7632.09,Synthetic wire transaction,,22.0,TXN00000000000600,POSTED,2015-09-14 00:00:00
601,15,2021-11-23,2021-11-24 06:28:04,DEBIT_CARD,CARD,DEBIT,73.19,-73.19,Synthetic debit card transaction,North Star Grocery,,TXN00000000000601,POSTED,2021-11-23 00:00:00
602,123,2008-07-24,2008-07-24 11:33:43,DEBIT_CARD,CARD,DEBIT,196.19,-196.19,Synthetic debit card transaction,Home Supply Center,,TXN00000000000602,POSTED,2008-07-24 00:00:00
603,148,2024-12-15,2024-12-17 12:02:39,CHECK,MOBILE,DEBIT,3964.52,-3964.52,Synthetic check transaction,,,TXN00000000000603,POSTED,2024-12-15 00:00:00
604,103,2025-07-04,2025-07-04 20:57:54,DEPOSIT,MOBILE,CREDIT,6922.07,6922.07,Synthetic deposit transaction,,,TXN00000000000604,POSTED,2025-07-04 00:00:00
605,117,2026-07-08,2026-07-09 20:58:55,INTEREST,INTERNAL,CREDIT,103.77,103.77,Synthetic interest transaction,,,TXN00000000000605,POSTED,2026-07-08 00:00:00
606,111,2016-12-06,2016-12-07 21:44:08,DEBIT_CARD,CARD,DEBIT,110.14,-110.14,Synthetic debit card transaction,Metro Fuel,,TXN00000000000606,POSTED,2016-12-06 00:00:00
607,138,2020-10-15,2020-10-16 02:51:00,FEE,INTERNAL,DEBIT,44.7,-44.7,Synthetic fee transaction,,,TXN00000000000607,POSTED,2020-10-15 00:00:00
608,20,2014-09-08,2014-09-08 01:56:43,DEBIT_CARD,CARD,DEBIT,115.99,-115.99,Synthetic debit card transaction,Online Marketplace,,TXN00000000000608,POSTED,2014-09-08 00:00:00
609,19,2021-07-04,2021-07-04 00:46:54,FEE,INTERNAL,DEBIT,39.23,-39.23,Synthetic fee transaction,,,TXN00000000000609,POSTED,2021-07-04 00:00:00
610,65,2019-08-11,2019-08-12 15:56:07,INTEREST,INTERNAL,CREDIT,121.19,121.19,Synthetic interest transaction,,,TXN00000000000610,POSTED,2019-08-11 00:00:00
611,63,2023-07-09,2023-07-09 07:19:09,WITHDRAWAL,BRANCH,DEBIT,443.06,-443.06,Synthetic withdrawal transaction,,19.0,TXN00000000000611,POSTED,2023-07-09 00:00:00
612,46,2023-10-03,2023-10-04 02:04:30,ACH,ACH,CREDIT,4072.36,4072.36,Synthetic ach transaction,,,TXN00000000000612,POSTED,2023-10-03 00:00:00
613,46,2023-04-27,2023-04-28 22:40:37,INTEREST,INTERNAL,CREDIT,209.13,209.13,Synthetic interest transaction,,,TXN00000000000613,POSTED,2023-04-27 00:00:00
614,27,2019-01-10,2019-01-10 14:41:24,FEE,INTERNAL,DEBIT,6.95,-6.95,Synthetic fee transaction,,,TXN00000000000614,POSTED,2019-01-10 00:00:00
615,64,2014-04-01,2014-04-03 11:44:56,WITHDRAWAL,ATM,DEBIT,89.3,-89.3,Synthetic withdrawal transaction,,,TXN00000000000615,POSTED,2014-04-01 00:00:00
616,50,2023-09-28,2023-09-29 13:19:08,FEE,INTERNAL,DEBIT,33.96,-33.96,Synthetic fee transaction,,,TXN00000000000616,POSTED,2023-09-28 00:00:00
617,28,2026-03-22,2026-03-22 07:42:37,DEBIT_CARD,CARD,DEBIT,422.7,-422.7,Synthetic debit card transaction,North Star Grocery,,TXN00000000000617,POSTED,2026-03-22 00:00:00
618,92,2023-01-16,2023-01-18 11:21:09,ACH,ACH,CREDIT,2766.19,2766.19,Synthetic ach transaction,,,TXN00000000000618,POSTED,2023-01-16 00:00:00
619,72,2024-03-05,2024-03-06 15:02:36,ACH,ACH,DEBIT,5899.04,-5899.04,Synthetic ach transaction,,,TXN00000000000619,POSTED,2024-03-05 00:00:00
620,146,2018-03-21,2018-03-23 16:22:06,ATM,ATM,DEBIT,212.59,-212.59,Synthetic atm transaction,,,TXN00000000000620,POSTED,2018-03-21 00:00:00
621,82,2025-04-17,2025-04-17 16:55:28,FEE,INTERNAL,DEBIT,20.29,-20.29,Synthetic fee transaction,,,TXN00000000000621,POSTED,2025-04-17 00:00:00
622,129,2025-03-09,2025-03-11 07:08:27,INTEREST,INTERNAL,CREDIT,77.22,77.22,Synthetic interest transaction,,,TXN00000000000622,POSTED,2025-03-09 00:00:00
623,63,2022-06-20,2022-06-20 02:45:37,ACH,ACH,DEBIT,931.23,-931.23,Synthetic ach transaction,,,TXN00000000000623,POSTED,2022-06-20 00:00:00
624,61,2025-03-20,2025-03-20 02:53:02,WITHDRAWAL,ATM,DEBIT,807.5,-807.5,Synthetic withdrawal transaction,,,TXN00000000000624,POSTED,2025-03-20 00:00:00
625,134,2018-12-14,2018-12-14 03:56:15,WITHDRAWAL,ATM,DEBIT,869.97,-869.97,Synthetic withdrawal transaction,,,TXN00000000000625,POSTED,2018-12-14 00:00:00
626,64,2023-10-27,2023-10-27 04:42:18,FEE,INTERNAL,DEBIT,12.34,-12.34,Synthetic fee transaction,,,TXN00000000000626,POSTED,2023-10-27 00:00:00
627,126,2016-09-02,2016-09-04 12:31:39,WITHDRAWAL,BRANCH,DEBIT,247.56,-247.56,Synthetic withdrawal transaction,,22.0,TXN00000000000627,POSTED,2016-09-02 00:00:00
628,53,2011-07-12,2011-07-13 20:07:00,DEBIT_CARD,CARD,DEBIT,325.59,-325.59,Synthetic debit card transaction,Metro Fuel,,TXN00000000000628,POSTED,2011-07-12 00:00:00
629,64,2012-08-23,2012-08-23 12:12:58,DEBIT_CARD,CARD,DEBIT,38.77,-38.77,Synthetic debit card transaction,River Cafe,,TXN00000000000629,POSTED,2012-08-23 00:00:00
630,121,2026-05-11,2026-05-13 07:15:30,DEBIT_CARD,CARD,DEBIT,343.58,-343.58,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000630,POSTED,2026-05-11 00:00:00
631,77,2023-08-26,2023-08-27 20:07:45,DEBIT_CARD,CARD,DEBIT,139.71,-139.71,Synthetic debit card transaction,River Cafe,,TXN00000000000631,POSTED,2023-08-26 00:00:00
632,124,2017-11-04,2017-11-05 03:15:09,DEBIT_CARD,CARD,DEBIT,4.87,-4.87,Synthetic debit card transaction,Online Marketplace,,TXN00000000000632,POSTED,2017-11-04 00:00:00
633,126,2024-03-05,2024-03-05 05:11:13,WITHDRAWAL,ATM,DEBIT,783.37,-783.37,Synthetic withdrawal transaction,,,TXN00000000000633,REVERSED,2024-03-05 00:00:00
634,105,2015-11-18,2015-11-18 18:35:14,WITHDRAWAL,BRANCH,DEBIT,501.69,-501.69,Synthetic withdrawal transaction,,6.0,TXN00000000000634,POSTED,2015-11-18 00:00:00
635,90,2024-12-21,2024-12-21 17:38:51,INTEREST,INTERNAL,CREDIT,231.63,231.63,Synthetic interest transaction,,,TXN00000000000635,POSTED,2024-12-21 00:00:00
636,123,2007-10-17,2007-10-19 01:35:37,WITHDRAWAL,BRANCH,DEBIT,668.1,-668.1,Synthetic withdrawal transaction,,4.0,TXN00000000000636,POSTED,2007-10-17 00:00:00
637,38,2013-02-15,2013-02-17 17:36:30,ATM,ATM,DEBIT,250.65,-250.65,Synthetic atm transaction,,,TXN00000000000637,POSTED,2013-02-15 00:00:00
638,21,2022-01-25,2022-01-26 14:49:35,WITHDRAWAL,ATM,DEBIT,1735.76,-1735.76,Synthetic withdrawal transaction,,,TXN00000000000638,POSTED,2022-01-25 00:00:00
639,98,2024-09-25,2024-09-27 19:43:18,DEBIT_CARD,CARD,DEBIT,366.96,-366.96,Synthetic debit card transaction,River Cafe,,TXN00000000000639,POSTED,2024-09-25 00:00:00
640,102,2014-01-07,2014-01-08 06:21:12,ACH,ACH,DEBIT,4648.12,-4648.12,Synthetic ach transaction,,,TXN00000000000640,POSTED,2014-01-07 00:00:00
641,74,2026-05-27,2026-05-27 08:01:38,DEBIT_CARD,CARD,DEBIT,91.52,-91.52,Synthetic debit card transaction,Metro Fuel,,TXN00000000000641,POSTED,2026-05-27 00:00:00
642,116,2022-06-12,2022-06-14 23:34:33,DEPOSIT,BRANCH,CREDIT,9713.96,9713.96,Synthetic deposit transaction,,23.0,TXN00000000000642,POSTED,2022-06-12 00:00:00
643,105,2024-11-22,2024-11-22 04:40:46,CHECK,BRANCH,DEBIT,361.11,-361.11,Synthetic check transaction,,6.0,TXN00000000000643,POSTED,2024-11-22 00:00:00
644,88,2015-04-18,2015-04-20 21:33:23,CHECK,MOBILE,DEBIT,57.84,-57.84,Synthetic check transaction,,,TXN00000000000644,POSTED,2015-04-18 00:00:00
645,2,2024-07-17,2024-07-19 22:03:17,CHECK,BRANCH,DEBIT,1515.15,-1515.15,Synthetic check transaction,,20.0,TXN00000000000645,POSTED,2024-07-17 00:00:00
646,69,2024-08-07,,DEBIT_CARD,CARD,DEBIT,307.79,-307.79,Synthetic debit card transaction,River Cafe,,TXN00000000000646,REJECTED,2024-08-07 00:00:00
647,62,2026-03-26,2026-03-28 15:23:27,FEE,INTERNAL,DEBIT,37.25,-37.25,Synthetic fee transaction,,,TXN00000000000647,POSTED,2026-03-26 00:00:00
648,103,2026-03-08,2026-03-10 02:55:08,DEPOSIT,ACH,CREDIT,10430.68,10430.68,Synthetic deposit transaction,,,TXN00000000000648,POSTED,2026-03-08 00:00:00
649,64,2014-02-09,2014-02-11 11:10:23,DEBIT_CARD,CARD,DEBIT,4.4,-4.4,Synthetic debit card transaction,Home Supply Center,,TXN00000000000649,POSTED,2014-02-09 00:00:00
650,83,2006-01-02,2006-01-04 05:49:38,CHECK,MOBILE,DEBIT,949.56,-949.56,Synthetic check transaction,,,TXN00000000000650,POSTED,2006-01-02 00:00:00
651,21,2020-02-28,2020-03-01 15:20:28,DEBIT_CARD,CARD,DEBIT,134.36,-134.36,Synthetic debit card transaction,Metro Fuel,,TXN00000000000651,POSTED,2020-02-28 00:00:00
652,134,2019-01-26,2019-01-27 15:57:30,CHECK,BRANCH,DEBIT,1219.37,-1219.37,Synthetic check transaction,,17.0,TXN00000000000652,POSTED,2019-01-26 00:00:00
653,120,2014-03-11,2014-03-13 20:45:18,DEPOSIT,ACH,CREDIT,2935.4,2935.4,Synthetic deposit transaction,,,TXN00000000000653,POSTED,2014-03-11 00:00:00
654,23,2023-08-22,2023-08-24 00:29:30,DEBIT_CARD,CARD,DEBIT,345.54,-345.54,Synthetic debit card transaction,Metro Fuel,,TXN00000000000654,POSTED,2023-08-22 00:00:00
655,122,2025-11-16,2025-11-18 07:48:10,ACH,ACH,DEBIT,5234.85,-5234.85,Synthetic ach transaction,,,TXN00000000000655,POSTED,2025-11-16 00:00:00
656,17,2025-04-28,2025-04-28 06:29:27,DEBIT_CARD,CARD,DEBIT,118.81,-118.81,Synthetic debit card transaction,River Cafe,,TXN00000000000656,POSTED,2025-04-28 00:00:00
657,88,2018-11-06,2018-11-06 00:07:20,DEPOSIT,BRANCH,CREDIT,11449.74,11449.74,Synthetic deposit transaction,,21.0,TXN00000000000657,POSTED,2018-11-06 00:00:00
658,80,2024-02-23,2024-02-25 20:00:22,CHECK,MOBILE,DEBIT,3089.7,-3089.7,Synthetic check transaction,,,TXN00000000000658,POSTED,2024-02-23 00:00:00
659,33,2025-04-13,2025-04-13 10:32:12,FEE,INTERNAL,DEBIT,26.53,-26.53,Synthetic fee transaction,,,TXN00000000000659,POSTED,2025-04-13 00:00:00
660,76,2025-10-31,2025-11-02 02:08:32,ATM,ATM,CREDIT,367.35,367.35,Synthetic atm transaction,,,TXN00000000000660,POSTED,2025-10-31 00:00:00
661,32,2020-09-24,2020-09-26 23:26:40,WITHDRAWAL,ATM,DEBIT,1766.27,-1766.27,Synthetic withdrawal transaction,,,TXN00000000000661,POSTED,2020-09-24 00:00:00
662,86,2015-03-07,2015-03-09 14:23:19,DEPOSIT,ACH,CREDIT,11079.43,11079.43,Synthetic deposit transaction,,,TXN00000000000662,POSTED,2015-03-07 00:00:00
663,125,2022-10-31,2022-11-01 01:21:46,DEBIT_CARD,CARD,DEBIT,153.82,-153.82,Synthetic debit card transaction,Home Supply Center,,TXN00000000000663,POSTED,2022-10-31 00:00:00
664,101,2016-12-21,2016-12-23 09:37:08,ACH,ACH,CREDIT,606.48,606.48,Synthetic ach transaction,,,TXN00000000000664,POSTED,2016-12-21 00:00:00
665,149,2011-12-26,2011-12-27 11:07:49,DEPOSIT,ACH,CREDIT,6934.35,6934.35,Synthetic deposit transaction,,,TXN00000000000665,POSTED,2011-12-26 00:00:00
666,75,2016-09-12,2016-09-12 10:44:53,ATM,ATM,DEBIT,413.42,-413.42,Synthetic atm transaction,,,TXN00000000000666,REVERSED,2016-09-12 00:00:00
667,97,2026-04-30,2026-04-30 03:49:15,FEE,INTERNAL,DEBIT,43.97,-43.97,Synthetic fee transaction,,,TXN00000000000667,POSTED,2026-04-30 00:00:00
668,31,2026-05-17,2026-05-18 04:52:58,FEE,INTERNAL,DEBIT,14.8,-14.8,Synthetic fee transaction,,,TXN00000000000668,POSTED,2026-05-17 00:00:00
669,126,2021-11-21,2021-11-22 23:21:15,FEE,INTERNAL,DEBIT,36.11,-36.11,Synthetic fee transaction,,,TXN00000000000669,POSTED,2021-11-21 00:00:00
670,98,2017-10-05,2017-10-06 22:42:21,CHECK,MOBILE,DEBIT,484.18,-484.18,Synthetic check transaction,,,TXN00000000000670,POSTED,2017-10-05 00:00:00
671,131,2024-07-22,,ACH,ACH,CREDIT,2319.16,2319.16,Synthetic ach transaction,,,TXN00000000000671,REJECTED,2024-07-22 00:00:00
672,112,2014-08-03,2014-08-04 04:40:31,CHECK,MOBILE,DEBIT,1633.22,-1633.22,Synthetic check transaction,,,TXN00000000000672,POSTED,2014-08-03 00:00:00
673,143,2022-04-03,2022-04-04 23:57:23,DEPOSIT,ACH,CREDIT,9047.03,9047.03,Synthetic deposit transaction,,,TXN00000000000673,POSTED,2022-04-03 00:00:00
674,31,2024-07-01,2024-07-01 09:22:48,DEPOSIT,ACH,CREDIT,9610.15,9610.15,Synthetic deposit transaction,,,TXN00000000000674,POSTED,2024-07-01 00:00:00
675,148,2024-08-31,2024-09-01 02:28:24,FEE,INTERNAL,DEBIT,44.2,-44.2,Synthetic fee transaction,,,TXN00000000000675,POSTED,2024-08-31 00:00:00
676,140,2024-04-26,2024-04-26 21:21:52,DEBIT_CARD,CARD,DEBIT,425.96,-425.96,Synthetic debit card transaction,Online Marketplace,,TXN00000000000676,POSTED,2024-04-26 00:00:00
677,137,2022-12-04,2022-12-04 03:15:27,ACH,ACH,CREDIT,4135.38,4135.38,Synthetic ach transaction,,,TXN00000000000677,POSTED,2022-12-04 00:00:00
678,61,2018-12-03,2018-12-05 05:05:30,WIRE,ONLINE,CREDIT,14998.69,14998.69,Synthetic wire transaction,,,TXN00000000000678,POSTED,2018-12-03 00:00:00
679,109,2014-10-06,2014-10-08 01:15:47,DEBIT_CARD,CARD,DEBIT,181.83,-181.83,Synthetic debit card transaction,North Star Grocery,,TXN00000000000679,POSTED,2014-10-06 00:00:00
680,109,2016-04-22,2016-04-24 11:44:51,DEBIT_CARD,CARD,DEBIT,322.36,-322.36,Synthetic debit card transaction,Online Marketplace,,TXN00000000000680,POSTED,2016-04-22 00:00:00
681,131,2024-03-19,2024-03-19 19:40:11,DEBIT_CARD,CARD,DEBIT,14.58,-14.58,Synthetic debit card transaction,Online Marketplace,,TXN00000000000681,POSTED,2024-03-19 00:00:00
682,32,2023-08-16,2023-08-16 19:53:51,ACH,ACH,CREDIT,2192.85,2192.85,Synthetic ach transaction,,,TXN00000000000682,POSTED,2023-08-16 00:00:00
683,38,2025-04-28,2025-04-28 08:59:35,ATM,ATM,DEBIT,572.03,-572.03,Synthetic atm transaction,,,TXN00000000000683,POSTED,2025-04-28 00:00:00
684,45,2019-02-17,2019-02-18 16:09:43,INTEREST,INTERNAL,CREDIT,175.12,175.12,Synthetic interest transaction,,,TXN00000000000684,POSTED,2019-02-17 00:00:00
685,70,2020-06-14,2020-06-16 22:29:15,ACH,ACH,DEBIT,2087.41,-2087.41,Synthetic ach transaction,,,TXN00000000000685,POSTED,2020-06-14 00:00:00
686,137,2025-04-27,2025-04-29 03:56:07,CHECK,MOBILE,DEBIT,1051.06,-1051.06,Synthetic check transaction,,,TXN00000000000686,POSTED,2025-04-27 00:00:00
687,40,2025-12-14,2025-12-15 20:19:27,ACH,ACH,CREDIT,4252.33,4252.33,Synthetic ach transaction,,,TXN00000000000687,POSTED,2025-12-14 00:00:00
688,108,2023-05-18,2023-05-20 19:16:11,WIRE,BRANCH,CREDIT,13254.57,13254.57,Synthetic wire transaction,,7.0,TXN00000000000688,POSTED,2023-05-18 00:00:00
689,59,2018-10-21,2018-10-21 05:35:04,CHECK,MOBILE,DEBIT,3384.08,-3384.08,Synthetic check transaction,,,TXN00000000000689,POSTED,2018-10-21 00:00:00
690,62,2025-11-09,2025-11-11 21:03:36,ACH,ACH,DEBIT,4854.87,-4854.87,Synthetic ach transaction,,,TXN00000000000690,POSTED,2025-11-09 00:00:00
691,109,2024-07-03,2024-07-05 18:19:43,WITHDRAWAL,BRANCH,DEBIT,1025.57,-1025.57,Synthetic withdrawal transaction,,22.0,TXN00000000000691,POSTED,2024-07-03 00:00:00
692,2,2025-02-02,2025-02-04 16:13:12,DEBIT_CARD,CARD,DEBIT,274.5,-274.5,Synthetic debit card transaction,Metro Fuel,,TXN00000000000692,POSTED,2025-02-02 00:00:00
693,135,2023-01-04,2023-01-06 22:36:48,ACH,ACH,CREDIT,2985.66,2985.66,Synthetic ach transaction,,,TXN00000000000693,POSTED,2023-01-04 00:00:00
694,29,2013-04-25,2013-04-25 00:09:45,WITHDRAWAL,ATM,DEBIT,1218.15,-1218.15,Synthetic withdrawal transaction,,,TXN00000000000694,POSTED,2013-04-25 00:00:00
695,146,2023-03-15,2023-03-16 09:31:19,ATM,ATM,CREDIT,53.35,53.35,Synthetic atm transaction,,,TXN00000000000695,POSTED,2023-03-15 00:00:00
696,85,2012-02-13,2012-02-14 11:49:46,DEBIT_CARD,CARD,DEBIT,182.72,-182.72,Synthetic debit card transaction,North Star Grocery,,TXN00000000000696,POSTED,2012-02-13 00:00:00
697,51,2016-05-30,2016-05-31 10:16:30,DEBIT_CARD,CARD,DEBIT,6.09,-6.09,Synthetic debit card transaction,Home Supply Center,,TXN00000000000697,POSTED,2016-05-30 00:00:00
698,102,2014-02-10,2014-02-11 07:59:34,DEBIT_CARD,CARD,DEBIT,51.59,-51.59,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000698,POSTED,2014-02-10 00:00:00
699,42,2013-11-08,2013-11-09 04:43:47,DEBIT_CARD,CARD,DEBIT,52.47,-52.47,Synthetic debit card transaction,River Cafe,,TXN00000000000699,POSTED,2013-11-08 00:00:00
700,108,2020-07-15,2020-07-16 12:05:10,WITHDRAWAL,ATM,DEBIT,314.6,-314.6,Synthetic withdrawal transaction,,,TXN00000000000700,POSTED,2020-07-15 00:00:00
701,33,2024-03-10,2024-03-10 09:11:02,DEPOSIT,BRANCH,CREDIT,11492.99,11492.99,Synthetic deposit transaction,,20.0,TXN00000000000701,POSTED,2024-03-10 00:00:00
702,40,2022-06-09,2022-06-10 07:37:36,DEBIT_CARD,CARD,DEBIT,195.06,-195.06,Synthetic debit card transaction,Online Marketplace,,TXN00000000000702,POSTED,2022-06-09 00:00:00
703,123,2013-07-06,2013-07-08 07:49:53,DEBIT_CARD,CARD,DEBIT,328.97,-328.97,Synthetic debit card transaction,Metro Fuel,,TXN00000000000703,POSTED,2013-07-06 00:00:00
704,30,2025-05-29,2025-05-31 03:03:20,WITHDRAWAL,ATM,DEBIT,1772.02,-1772.02,Synthetic withdrawal transaction,,,TXN00000000000704,POSTED,2025-05-29 00:00:00
705,129,2025-06-14,2025-06-16 19:39:17,WIRE,ONLINE,DEBIT,1439.98,-1439.98,Synthetic wire transaction,,,TXN00000000000705,REVERSED,2025-06-14 00:00:00
706,38,2016-12-25,2016-12-27 23:22:13,ACH,ACH,DEBIT,3161.7,-3161.7,Synthetic ach transaction,,,TXN00000000000706,POSTED,2016-12-25 00:00:00
707,60,2017-10-23,2017-10-24 02:28:29,DEBIT_CARD,CARD,DEBIT,290.81,-290.81,Synthetic debit card transaction,River Cafe,,TXN00000000000707,POSTED,2017-10-23 00:00:00
708,72,2023-12-22,2023-12-24 06:13:52,INTEREST,INTERNAL,CREDIT,10.23,10.23,Synthetic interest transaction,,,TXN00000000000708,POSTED,2023-12-22 00:00:00
709,83,2010-05-21,2010-05-21 22:09:45,DEBIT_CARD,CARD,DEBIT,115.76,-115.76,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000709,POSTED,2010-05-21 00:00:00
710,29,2007-11-28,2007-11-29 20:02:02,FEE,INTERNAL,DEBIT,34.72,-34.72,Synthetic fee transaction,,,TXN00000000000710,POSTED,2007-11-28 00:00:00
711,96,2020-03-16,2020-03-16 08:45:50,FEE,INTERNAL,DEBIT,10.22,-10.22,Synthetic fee transaction,,,TXN00000000000711,POSTED,2020-03-16 00:00:00
712,11,2017-09-05,2017-09-07 07:24:48,ATM,ATM,CREDIT,194.86,194.86,Synthetic atm transaction,,,TXN00000000000712,POSTED,2017-09-05 00:00:00
713,52,2026-03-15,2026-03-17 15:52:00,INTEREST,INTERNAL,CREDIT,137.63,137.63,Synthetic interest transaction,,,TXN00000000000713,POSTED,2026-03-15 00:00:00
714,144,2021-08-04,2021-08-06 21:21:17,DEPOSIT,MOBILE,CREDIT,5804.19,5804.19,Synthetic deposit transaction,,,TXN00000000000714,POSTED,2021-08-04 00:00:00
715,129,2018-11-04,2018-11-06 05:56:14,ACH,ACH,CREDIT,4771.48,4771.48,Synthetic ach transaction,,,TXN00000000000715,POSTED,2018-11-04 00:00:00
716,102,2014-04-13,2014-04-14 20:12:58,FEE,INTERNAL,DEBIT,27.5,-27.5,Synthetic fee transaction,,,TXN00000000000716,POSTED,2014-04-13 00:00:00
717,70,2011-06-21,2011-06-21 18:50:51,WIRE,ONLINE,DEBIT,12843.54,-12843.54,Synthetic wire transaction,,,TXN00000000000717,POSTED,2011-06-21 00:00:00
718,78,2023-06-30,2023-07-01 22:34:31,DEBIT_CARD,CARD,DEBIT,23.39,-23.39,Synthetic debit card transaction,Metro Fuel,,TXN00000000000718,POSTED,2023-06-30 00:00:00
719,38,2013-08-26,2013-08-26 08:27:37,WITHDRAWAL,BRANCH,DEBIT,2474.05,-2474.05,Synthetic withdrawal transaction,,5.0,TXN00000000000719,POSTED,2013-08-26 00:00:00
720,1,2025-07-16,2025-07-16 21:28:25,DEBIT_CARD,CARD,DEBIT,325.77,-325.77,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000720,POSTED,2025-07-16 00:00:00
721,84,2016-03-28,,CHECK,MOBILE,DEBIT,723.41,-723.41,Synthetic check transaction,,,TXN00000000000721,PENDING,2016-03-28 00:00:00
722,138,2024-11-20,2024-11-21 16:06:49,WITHDRAWAL,ATM,DEBIT,2177.66,-2177.66,Synthetic withdrawal transaction,,,TXN00000000000722,POSTED,2024-11-20 00:00:00
723,53,2024-07-19,2024-07-20 07:35:45,DEBIT_CARD,CARD,DEBIT,72.57,-72.57,Synthetic debit card transaction,Metro Fuel,,TXN00000000000723,POSTED,2024-07-19 00:00:00
724,95,2016-05-02,2016-05-02 13:45:08,WITHDRAWAL,ATM,DEBIT,478.87,-478.87,Synthetic withdrawal transaction,,,TXN00000000000724,POSTED,2016-05-02 00:00:00
725,146,2025-05-17,2025-05-18 04:42:16,WITHDRAWAL,ATM,DEBIT,424.04,-424.04,Synthetic withdrawal transaction,,,TXN00000000000725,POSTED,2025-05-17 00:00:00
726,49,2022-02-15,2022-02-17 04:55:16,ACH,ACH,CREDIT,623.9,623.9,Synthetic ach transaction,,,TXN00000000000726,POSTED,2022-02-15 00:00:00
727,4,2026-05-01,2026-05-01 19:29:24,ACH,ACH,CREDIT,814.77,814.77,Synthetic ach transaction,,,TXN00000000000727,POSTED,2026-05-01 00:00:00
728,37,2026-01-31,2026-01-31 10:08:18,CHECK,BRANCH,DEBIT,3413.83,-3413.83,Synthetic check transaction,,18.0,TXN00000000000728,POSTED,2026-01-31 00:00:00
